fold,id,weight,p_hat,c_exec,implied,edge
4,561986,0.0,0.028073838657151882,0.0065,0.0065,0.021573838657151883
4,558954,0.0,0.02348590036521339,0.0025,0.0025,0.020985900365213393
4,558949,0.0,0.04799468019772737,0.0215,0.0215,0.02649468019772737
4,561244,0.0,0.024733076320576988,0.0085,0.0085,0.016233076320576988
4,564205,0.0004175887407473496,0.1005988421766873,0.0035,0.0035,0.0970988421766873
4,553859,0.0,0.0599972733637714,0.015,0.015,0.0449972733637714
4,561229,0.0,0.029723723929008565,0.1895,0.1895,-0.15977627607099143
4,558961,0.0,0.02642188227759785,0.0035,0.0035,0.022921882277597852
4,553843,0.0004175887407473496,0.07180852345476639,0.026,0.026,0.045808523454766395
4,561982,0.0,0.024774142414867095,0.0075,0.0075,0.017274142414867095
4,553877,0.0,0.03965744273606753,0.001,0.0005,0.03865744273606753
4,616902,0.0,0.07435095980776481,0.3415,0.3415,-0.26714904019223523
4,559693,0.0,0.02854390726838807,0.0085,0.0085,0.02004390726838807
4,540819,0.0,0.04277022786912349,0.485,0.485,-0.4422297721308765
4,616913,0.0004175887407473496,0.0533969164295313,0.0035,0.0035,0.0498969164295313
4,569369,0.0004175887407473496,0.07139762836236856,0.001,0.0005,0.07039762836236856
4,558936,0.0,0.04524327411162713,0.161,0.161,-0.11575672588837288
4,559653,0.0,0.03411064952464822,0.0825,0.0825,-0.04838935047535178
4,628950,0.0004175887407473496,0.05488863248154613,0.0015,0.0015,0.05338863248154613
4,562802,0.0,0.05067379028529835,0.845,0.845,-0.7943262097147016
4,616903,0.0,0.06763378592445181,0.295,0.295,-0.2273662140755482
4,558967,0.0,0.0235710880419471,0.0025,0.0025,0.0210710880419471
4,558959,0.0,0.02419113497325044,0.0025,0.0025,0.021691134973250443
4,559669,0.0,0.03476783575882791,0.0125,0.0125,0.022267835758827906
4,559677,0.0,0.021215090754662998,0.0075,0.0075,0.013715090754662998
4,553828,0.0,0.08441795287771635,0.2525,0.2525,-0.16808204712228364
4,561256,0.0,0.02444751080463804,0.0075,0.0075,0.01694751080463804
4,558937,0.0,0.03381873371385724,0.085,0.085,-0.051181266286142765
4,562830,0.0,0.0631523151689467,0.345,0.345,-0.28184768483105327
4,564195,0.0,0.07963817949585816,0.135,0.135,-0.055361820504141845
4,561235,0.0,0.027097442044864483,0.0075,0.0075,0.019597442044864483
4,561987,0.0,0.024008905470662784,0.0065,0.0065,0.017508905470662785
4,569357,0.0004175887407473496,0.08080875298613667,0.0015,0.0015,0.07930875298613667
4,561234,0.0,0.0435012182740912,0.1105,0.1105,-0.0669987817259088
4,561999,0.0,0.025195851947476224,0.0075,0.0075,0.017695851947476225
4,558973,0.0,0.024836971212380207,0.0035,0.0035,0.021336971212380207
4,559680,0.0,0.021406201503922303,0.0065,0.0065,0.014906201503922304
4,567562,0.0,0.03612018888541621,0.001,0.0005,0.03512018888541621
4,628951,0.0004175887407473496,0.056757478375974627,0.0015,0.0015,0.055257478375974625
4,561976,0.0,0.0239975292499135,0.0125,0.0125,0.011497529249913499
4,561231,0.0,0.03810822214854841,0.058,0.058,-0.019891777851451596
4,559691,0.0,0.02497929010158187,0.0075,0.0075,0.01747929010158187
4,553869,0.0,0.04513223521937464,0.0015,0.0015,0.04363223521937464
4,558956,0.0,0.024445067513665736,0.0045,0.0045,0.019945067513665735
4,561998,0.0,0.02824138104833578,0.0115,0.0115,0.01674138104833578
4,559657,0.0,0.028840449339662018,0.0105,0.0105,0.018340449339662016
4,564161,0.0004175887407473496,0.09370128901104254,0.022,0.022,0.07170128901104253
4,561238,0.0,0.027909478521590265,0.0105,0.0105,0.017409478521590263
4,628944,0.0004175887407473496,0.05660411302826243,0.0015,0.0015,0.05510411302826243
4,559661,0.0,0.039645053797850625,0.0765,0.0765,-0.03685494620214937
4,553830,0.0,0.08623621556755917,0.0845,0.0845,0.0017362155675591656
4,561980,0.0,0.025772358334231416,0.0095,0.0095,0.016272358334231414
4,553848,0.0004175887407473496,0.05982496427164108,0.0105,0.0105,0.04932496427164108
4,561237,0.0,0.03850540766554559,0.0125,0.0125,0.02600540766554559
4,628937,0.0004175887407473496,0.05592939165928881,0.0015,0.0015,0.05442939165928881
4,558978,0.0,0.025242324100636575,0.0015,0.0015,0.023742324100636574
4,558944,0.0,0.02799751982170811,0.0095,0.0095,0.01849751982170811
4,558945,0.0,0.03168901574501004,0.0105,0.0105,0.02118901574501004
4,558939,0.0,0.03617273033339138,0.0535,0.0535,-0.017327269666608622
4,558964,0.0,0.024856419849596016,0.0025,0.0025,0.022356419849596017
4,561258,0.0,0.02948120478653127,0.0085,0.0085,0.02098120478653127
4,601822,0.0004175887407473496,0.0761475619294282,0.0055,0.0055,0.0706475619294282
4,601824,0.0,0.04171334358657139,0.0015,0.0015,0.04021334358657139
4,553857,0.0,0.05299681428339343,0.044,0.044,0.008996814283393433
4,569367,0.0004175887407473496,0.07983969656893236,0.001,0.0005,0.07883969656893236
4,561989,0.0,0.03198278463621789,0.0115,0.0115,0.02048278463621789
4,558955,0.0,0.030374739803328204,0.0065,0.0065,0.023874739803328205
4,561988,0.0,0.03496497891352627,0.0085,0.0085,0.02646497891352627
4,599324,0.0,0.06104925260179121,0.085,0.085,-0.023950747398208794
4,553851,0.0,0.08049687590237987,0.071,0.071,0.009496875902379881
4,559662,0.0,0.022850819458908937,0.0105,0.0105,0.012350819458908936
4,558969,0.0,0.023692982469720333,0.0025,0.0025,0.021192982469720335
4,561973,0.0,0.03622621036755966,0.0185,0.0185,0.01772621036755966
4,558941,0.0,0.03530244972393448,0.0335,0.0335,0.0018024497239344794
4,559675,0.0,0.02737963502753068,0.0225,0.0225,0.004879635027530679
4,553826,0.0,0.068435012212767,0.085,0.085,-0.016564987787233004
4,558977,0.0,0.022996665088749934,0.0015,0.0015,0.021496665088749933
4,562794,0.0,0.050493006672780116,0.465,0.465,-0.4145069933272199
4,566191,0.0004175887407473496,0.056293964656102265,0.001,0.0005,0.055293964656102264
4,558943,0.0,0.03035394095166291,0.0125,0.0125,0.01785394095166291
4,566188,0.0,0.05147396323241387,0.575,0.575,-0.5235260367675861
4,564166,0.0004175887407473496,0.08384410665922566,0.0185,0.0185,0.06534410665922566
4,559668,0.0,0.041398668325006466,0.0275,0.0275,0.013898668325006466
4,567621,0.0,0.03687052447665457,0.0745,0.0745,-0.037629475523345425
4,559687,0.0,0.02350948128947341,0.0085,0.0085,0.015009481289473409
4,558947,0.0,0.030804987088870497,0.0165,0.0165,0.014304987088870496
4,561975,0.0,0.03885354456553912,0.2045,0.2045,-0.16564645543446088
4,559667,0.0,0.023044912395072278,0.0105,0.0105,0.012544912395072277
4,628945,0.0004175887407473496,0.053333663607256145,0.0015,0.0015,0.05183366360725614
4,559664,0.0,0.022266812588828778,0.0075,0.0075,0.014766812588828778
4,558958,0.0,0.023286769555182,0.0025,0.0025,0.020786769555182
4,553863,0.0,0.05208087234902476,0.0175,0.0175,0.03458087234902476
4,564210,0.0,0.07310750532022746,0.615,0.615,-0.5418924946797725
4,561981,0.0,0.024509707056504224,0.0115,0.0115,0.013009707056504224
4,562001,0.0,0.027806320116218433,0.0075,0.0075,0.020306320116218433
4,561251,0.0,0.027238072515328563,0.0065,0.0065,0.020738072515328564
4,559692,0.0,0.023208180630363416,0.0065,0.0065,0.016708180630363417
4,558974,0.0,0.032487237990076294,0.0095,0.0095,0.022987237990076292
4,566193,0.0,0.046901726667982244,0.001,0.0005,0.04590172666798224
4,561249,0.0,0.02681058978010971,0.0095,0.0095,0.017310589780109707
4,559655,0.0,0.03280665233519416,0.0365,0.0365,-0.003693347664805835
4,553827,0.0,0.07739739919672332,0.058,0.058,0.01939739919672332
4,561259,0.0,0.0254946464432626,0.0085,0.0085,0.0169946464432626
4,599323,0.0,0.080821206507344,0.915,0.915,-0.834178793492656
4,616908,0.0004175887407473496,0.06604507305495179,0.0075,0.0075,0.05854507305495179
4,569372,0.0004175887407473496,0.07254019902943616,0.001,0.0005,0.07154019902943616
4,628952,0.0004175887407473496,0.05570744595122216,0.0015,0.0015,0.05420744595122216
4,553865,0.0,0.05808155848643597,0.065,0.065,-0.006918441513564029
4,559654,0.0,0.035193227071391,0.0405,0.0405,-0.0053067729286090035
4,559685,0.0,0.02051664755880951,0.0075,0.0075,0.013016647558809512
4,601818,0.0,0.0525119588860143,0.0035,0.0035,0.0490119588860143
4,558970,0.0,0.02367512487651276,0.0015,0.0015,0.02217512487651276
4,553824,0.0,0.0719443791441175,0.175,0.175,-0.10305562085588249
4,562829,0.0004175887407473496,0.06397595904154454,0.0075,0.0075,0.056475959041544545
4,562002,0.0,0.022715455538159592,0.0065,0.0065,0.016215455538159593
4,616910,0.0004175887407473496,0.06503533388033532,0.0045,0.0045,0.06053533388033532
4,561236,0.0,0.02701666645806992,0.0095,0.0095,0.017516666458069922
4,566230,0.0004175887407473496,0.06139295516578563,0.001,0.0005,0.060392955165785626
4,559666,0.0,0.022603575128898296,0.0075,0.0075,0.015103575128898296
4,558934,0.0,0.03546284621688131,0.1615,0.1615,-0.1260371537831187
4,616907,0.0004175887407473496,0.061070472076293826,0.0135,0.0135,0.04757047207629383
4,559663,0.0,0.03355495102685198,0.0195,0.0195,0.014054951026851979
4,559656,0.0,0.032290735777691364,0.0125,0.0125,0.019790735777691363
4,616909,0.0004175887407473496,0.05934922132029517,0.0045,0.0045,0.054849221320295176
4,562803,0.0,0.04727483803345867,0.155,0.155,-0.10772516196654133
4,616904,0.0,0.06387937067621681,0.175,0.175,-0.11112062932378318
4,562831,0.0,0.055680646689570665,0.135,0.135,-0.07931935331042934
4,558940,0.0,0.04129626150085924,0.0785,0.0785,-0.037203738499140764
4,564222,0.0004175887407473496,0.06096641871225669,0.0015,0.0015,0.05946641871225669
4,558971,0.0,0.023459007134791356,0.0015,0.0015,0.021959007134791354
4,553864,0.0,0.04561081625611614,0.005,0.005,0.04061081625611614
4,559658,0.0,0.04026458702466645,0.0645,0.0645,-0.024235412975333555
4,559683,0.0,0.022774607794365877,0.0075,0.0075,0.015274607794365878
4,561995,0.0,0.025361340922988296,0.0065,0.0065,0.018861340922988298
4,561239,0.0,0.044457906636446144,0.0415,0.0415,0.002957906636446142
4,562832,0.0004175887407473496,0.06966636788839131,0.0055,0.0055,0.0641663678883913
4,566140,0.0,0.04952838686723413,0.265,0.265,-0.2154716131327659
4,561991,0.0,0.02346350073483568,0.0075,0.0075,0.01596350073483568
4,558963,0.0,0.041353948523422224,0.0185,0.0185,0.022853948523422225
4,569371,0.0004175887407473496,0.07765024225461827,0.001,0.0005,0.07665024225461826
4,559678,0.0,0.024175275556733676,0.0085,0.0085,0.015675275556733675
4,561241,0.0,0.03570376773702477,0.0105,0.0105,0.02520376773702477
4,561255,0.0,0.03111426945990151,0.0095,0.0095,0.02161426945990151
4,601821,0.0,0.0674319766576704,0.0375,0.0375,0.029931976657670396
4,553831,0.0004175887407473496,0.07540733630436654,0.0065,0.0065,0.06890733630436653
4,569359,0.0004175887407473496,0.08375053069239635,0.001,0.0005,0.08275053069239635
4,565064,0.0,0.02545293270817421,0.385,0.385,-0.3595470672918258
4,559674,0.0,0.030897922757055538,0.0075,0.0075,0.023397922757055538
4,561233,0.0,0.03741935189033765,0.0205,0.0205,0.016919351890337646
4,568117,0.0,0.05099981449980343,0.065,0.065,-0.01400018550019657
4,566146,0.0,0.07255087041287665,0.116,0.116,-0.04344912958712335
4,569356,0.0004175887407473496,0.08937881182542999,0.001,0.0005,0.08837881182542999
4,559679,0.0,0.024615704429843406,0.0065,0.0065,0.018115704429843407
4,540843,0.0,0.079671983537066,0.51,0.51,-0.430328016462934
4,559681,0.0,0.02124573935518934,0.0075,0.0075,0.01374573935518934
4,561246,0.0,0.046640102704754605,0.0155,0.0155,0.031140102704754605
4,562793,0.0,0.054762828133719174,0.535,0.535,-0.48023717186628084
4,561253,0.0,0.041322520218627666,0.0245,0.0245,0.016822520218627665
4,561248,0.0,0.024813843367444653,0.0065,0.0065,0.018313843367444654
4,616906,0.0,0.0678103219879647,0.04,0.04,0.027810321987964702
4,628954,4.7747520396804054e-05,0.059757839758080404,0.0015,0.0015,0.0582578397580804
4,553852,0.0004175887407473496,0.06660636517961724,0.0125,0.0125,0.05410636517961724
4,553839,0.0004175887407473496,0.06595788882329243,0.0095,0.0095,0.056457888823292425
4,562003,0.0,0.02394102315995294,0.0075,0.0075,0.01644102315995294
4,553858,0.0,0.06562470118216295,0.0275,0.0275,0.03812470118216295
4,559676,0.0,0.021674580727031895,0.0075,0.0075,0.014174580727031896
4,560317,0.0,0.05921195673152612,0.115,0.115,-0.055788043268473884
4,553866,0.0,0.07167115700951188,0.1615,0.1615,-0.08982884299048813
4,558975,0.0,0.029058969383528827,0.0055,0.0055,0.023558969383528826
4,561247,0.0,0.0239823493447591,0.0065,0.0065,0.0174823493447591
4,553856,0.0,0.0595725314115826,0.485,0.485,-0.4254274685884174
4,559689,0.0,0.024830122955455124,0.0065,0.0065,0.018330122955455126
4,601819,0.0,0.06773771974456258,0.385,0.385,-0.31726228025543746
4,628936,0.0004175887407473496,0.05752297249344054,0.0015,0.0015,0.056022972493440536
4,616905,0.0,0.05985255638400232,0.075,0.075,-0.01514744361599768
4,567565,0.0004175887407473496,0.07203617956582356,0.001,0.0005,0.07103617956582356
4,559684,0.0,0.03507491298132084,0.0105,0.0105,0.024574912981320834
4,628949,0.0004175887407473496,0.05875147767772079,0.0015,0.0015,0.05725147767772079
4,564211,0.0,0.06497414301649022,0.125,0.125,-0.060025856983509776
4,561250,0.0,0.02573276302603474,0.0095,0.0095,0.01623276302603474
4,561977,0.0,0.03367079811999305,0.0155,0.0155,0.018170798119993052
4,553850,0.0004175887407473496,0.06414819228986504,0.0085,0.0085,0.05564819228986504
4,567561,0.0,0.071558954326783,0.985,0.985,-0.9134410456732169
4,609655,0.0,0.06870898315975811,0.255,0.255,-0.1862910168402419
4,566170,0.0,0.0505843825057261,0.001,0.0005,0.049584382505726096
4,561978,0.0,0.029096186227811377,0.0215,0.0215,0.007596186227811379
4,559672,0.0,0.024455862027303935,0.0115,0.0115,0.012955862027303935
4,558965,0.0,0.030620739745492342,0.0065,0.0065,0.024120739745492344
4,601823,0.0,0.042389083666293355,0.0035,0.0035,0.03888908366629335
4,566186,0.0,0.040046269147050416,0.001,0.0005,0.039046269147050415
4,561985,0.0,0.03039393615693432,0.0085,0.0085,0.02189393615693432
4,561983,0.0,0.026498247892667984,0.0095,0.0095,0.016998247892667982
4,562004,0.0,0.03049870435064936,0.0095,0.0095,0.020998704350649364
4,562828,0.0,0.05765006837973671,0.515,0.515,-0.4573499316202633
4,601820,8.8323905648771e-06,0.05789812574214738,0.0065,0.0065,0.05139812574214738
4,566136,0.0,0.057759375262278964,0.245,0.245,-0.18724062473772102
4,569364,0.0004175887407473496,0.06813508381386162,0.001,0.0005,0.06713508381386162
4,553860,0.0,0.05008274025833448,0.0065,0.0065,0.04358274025833448
4,561242,0.0,0.027643572382062304,0.0075,0.0075,0.020143572382062304
4,559686,0.0,0.029349799009496524,0.0105,0.0105,0.018849799009496522
4,601825,0.0,0.06352981911852443,0.0635,0.0635,2.9819118524426758e-05
4,558978,0.0,0.025242324100636575,0.0015,0.0015,0.023742324100636574
4,601824,0.0,0.04171334358657139,0.0015,0.0015,0.04021334358657139
4,558945,0.0,0.03168901574501004,0.0105,0.0105,0.02118901574501004
4,558964,0.0,0.024856419849596016,0.0025,0.0025,0.022356419849596017
4,558939,0.0,0.03617273033339138,0.0535,0.0535,-0.017327269666608622
4,601822,0.0004175887407473496,0.0761475619294282,0.0055,0.0055,0.0706475619294282
4,558944,0.0,0.02799751982170811,0.0095,0.0095,0.01849751982170811
4,553857,0.0,0.05299681428339343,0.044,0.044,0.008996814283393433
4,561258,0.0,0.02948120478653127,0.0085,0.0085,0.02098120478653127
4,559662,0.0,0.022850819458908937,0.0105,0.0105,0.012350819458908936
4,599324,0.0,0.06104925260179121,0.085,0.085,-0.023950747398208794
4,558941,0.0,0.03530244972393448,0.0335,0.0335,0.0018024497239344794
4,558969,0.0,0.023692982469720333,0.0025,0.0025,0.021192982469720335
4,558955,0.0,0.030374739803328204,0.0065,0.0065,0.023874739803328205
4,569367,0.0004175887407473496,0.07983969656893236,0.001,0.0005,0.07883969656893236
4,559675,0.0,0.02737963502753068,0.0225,0.0225,0.004879635027530679
4,561989,0.0,0.03198278463621789,0.0115,0.0115,0.02048278463621789
4,561973,0.0,0.03622621036755966,0.0185,0.0185,0.01772621036755966
4,553851,0.0,0.08049687590237987,0.071,0.071,0.009496875902379881
4,562794,0.0,0.050493006672780116,0.465,0.465,-0.4145069933272199
4,564166,0.0004175887407473496,0.08384410665922566,0.0185,0.0185,0.06534410665922566
4,559687,0.0,0.02350948128947341,0.0085,0.0085,0.015009481289473409
4,561988,0.0,0.03496497891352627,0.0085,0.0085,0.02646497891352627
4,559664,0.0,0.022266812588828778,0.0075,0.0075,0.014766812588828778
4,558977,0.0,0.022996665088749934,0.0015,0.0015,0.021496665088749933
4,566191,0.0004175887407473496,0.056293964656102265,0.001,0.0005,0.055293964656102264
4,553826,0.0,0.068435012212767,0.085,0.085,-0.016564987787233004
4,564210,0.0,0.07310750532022746,0.615,0.615,-0.5418924946797725
4,558958,0.0,0.023286769555182,0.0025,0.0025,0.020786769555182
4,562001,0.0,0.027806320116218433,0.0075,0.0075,0.020306320116218433
4,559655,0.0,0.03280665233519416,0.0365,0.0365,-0.003693347664805835
4,553863,0.0,0.05208087234902476,0.0175,0.0175,0.03458087234902476
4,558943,0.0,0.03035394095166291,0.0125,0.0125,0.01785394095166291
4,566188,0.0,0.05147396323241387,0.575,0.575,-0.5235260367675861
4,559692,0.0,0.023208180630363416,0.0065,0.0065,0.016708180630363417
4,567621,0.0,0.03687052447665457,0.0745,0.0745,-0.037629475523345425
4,558974,0.0,0.032487237990076294,0.0095,0.0095,0.022987237990076292
4,559667,0.0,0.023044912395072278,0.0105,0.0105,0.012544912395072277
4,561251,0.0,0.027238072515328563,0.0065,0.0065,0.020738072515328564
4,561975,0.0,0.03885354456553912,0.2045,0.2045,-0.16564645543446088
4,561981,0.0,0.024509707056504224,0.0115,0.0115,0.013009707056504224
4,566193,0.0,0.046901726667982244,0.001,0.0005,0.04590172666798224
4,558947,0.0,0.030804987088870497,0.0165,0.0165,0.014304987088870496
4,628945,0.0004175887407473496,0.053333663607256145,0.0015,0.0015,0.05183366360725614
4,559668,0.0,0.041398668325006466,0.0275,0.0275,0.013898668325006466
4,553865,0.0,0.05808155848643597,0.065,0.065,-0.006918441513564029
4,561259,0.0,0.0254946464432626,0.0085,0.0085,0.0169946464432626
4,558970,0.0,0.02367512487651276,0.0015,0.0015,0.02217512487651276
4,561249,0.0,0.02681058978010971,0.0095,0.0095,0.017310589780109707
4,559666,0.0,0.022603575128898296,0.0075,0.0075,0.015103575128898296
4,599323,0.0,0.080821206507344,0.915,0.915,-0.834178793492656
4,562829,0.0004175887407473496,0.06397595904154454,0.0075,0.0075,0.056475959041544545
4,553824,0.0,0.0719443791441175,0.175,0.175,-0.10305562085588249
4,559654,0.0,0.035193227071391,0.0405,0.0405,-0.0053067729286090035
4,569372,0.0004175887407473496,0.07254019902943616,0.001,0.0005,0.07154019902943616
4,628952,0.0004175887407473496,0.05570744595122216,0.0015,0.0015,0.05420744595122216
4,601818,0.0,0.0525119588860143,0.0035,0.0035,0.0490119588860143
4,616908,0.0004175887407473496,0.06604507305495179,0.0075,0.0075,0.05854507305495179
4,553827,0.0,0.07739739919672332,0.058,0.058,0.01939739919672332
4,559685,0.0,0.02051664755880951,0.0075,0.0075,0.013016647558809512
4,616910,0.0004175887407473496,0.06503533388033532,0.0045,0.0045,0.06053533388033532
4,561236,0.0,0.02701666645806992,0.0095,0.0095,0.017516666458069922
4,562002,0.0,0.022715455538159592,0.0065,0.0065,0.016215455538159593
4,616907,0.0004175887407473496,0.061070472076293826,0.0135,0.0135,0.04757047207629383
4,564222,0.0004175887407473496,0.06096641871225669,0.0015,0.0015,0.05946641871225669
4,559656,0.0,0.032290735777691364,0.0125,0.0125,0.019790735777691363
4,558940,0.0,0.04129626150085924,0.0785,0.0785,-0.037203738499140764
